age,job,marital,education,default,balance,housing,loan,contact,campaign,pdays,previous,poutcome,y
30,9,2,2,0,178,0,0,0,3,-1,0,0,1
39,9,1,2,0,14,0,0,0,2,-1,0,0,0
36,4,2,2,0,0,0,0,0,8,-1,0,0,0
52,5,1,1,0,49,0,1,1,5,-1,0,0,0
29,3,1,1,0,1104,1,0,0,9,-1,0,0,0
34,1,1,0,0,267,1,0,0,1,-1,0,0,0
53,7,1,0,0,6,0,0,0,2,-1,0,0,0
61,5,1,1,0,3114,0,0,0,1,-1,0,0,1
50,0,0,1,0,-458,1,0,0,2,-1,0,0,0
47,0,1,1,0,3936,1,0,1,2,-1,0,0,0
47,4,1,2,0,902,0,0,0,3,-1,0,0,0
37,7,2,1,0,43,1,0,0,2,-1,0,0,0
35,9,2,1,0,230,0,0,0,1,-1,0,0,0
28,0,2,1,0,1842,1,0,0,2,-1,0,0,0
46,7,0,1,0,1263,1,0,1,2,-1,0,0,0
29,8,1,2,0,10596,1,0,0,1,-1,0,0,0
30,1,2,1,0,906,1,1,0,7,-1,0,0,0
25,1,1,1,0,148,1,0,0,1,-1,0,0,0
41,7,0,1,0,5766,1,1,0,1,169,3,0,0
60,5,0,2,0,380,0,0,0,1,-1,0,0,0
38,4,0,2,0,0,1,1,0,1,-1,0,0,0
21,10,1,1,0,2062,1,0,0,1,-1,0,0,0
59,4,0,2,0,258,1,0,1,1,-1,0,0,1
31,0,1,1,0,454,1,0,0,1,-1,0,0,0
50,4,1,2,0,964,1,0,0,1,-1,0,0,0
56,5,0,2,0,13094,0,0,0,1,-1,0,0,1
48,7,0,1,0,973,0,0,0,1,134,2,2,1
27,9,2,1,0,1742,1,0,0,1,-1,0,0,1
32,7,1,1,0,15,1,0,0,1,-1,0,0,0
46,4,1,2,0,144,0,0,0,4,-1,0,0,0
44,1,1,1,0,594,0,0,0,1,-1,0,0,0
26,0,2,1,0,338,0,0,0,1,92,3,2,0
38,1,1,1,0,5,1,0,0,2,-1,0,0,0
42,4,1,1,0,1519,0,0,0,1,92,1,2,1
31,9,2,1,0,3701,0,0,0,3,-1,0,0,0
34,0,1,1,0,-45,1,0,0,4,-1,0,0,0
28,9,2,2,0,4513,1,0,0,3,-1,0,0,0
56,7,1,1,0,4719,1,1,0,4,-1,0,0,0
82,3,0,0,0,1381,0,0,0,1,-1,0,0,0
40,3,1,1,0,84,1,1,0,7,-1,0,0,0
50,9,0,1,0,-403,0,1,0,2,119,2,0,0
47,1,1,1,0,1044,1,0,0,6,371,1,0,0
27,9,2,2,0,372,1,1,0,2,-1,0,0,1
36,9,1,1,0,432,1,1,0,1,-1,0,0,0
59,5,1,1,0,1521,1,1,0,2,-1,0,0,1
38,7,1,1,0,53,0,0,0,1,-1,0,0,0
31,3,2,1,0,1301,1,0,0,15,-1,0,0,0
58,0,1,0,0,549,0,0,0,2,-1,0,0,0
53,4,1,2,0,-601,1,0,0,2,-1,0,0,0
40,9,1,1,0,192,0,0,0,2,-1,0,0,0
53,1,2,1,0,0,0,0,0,7,-1,0,0,0
52,3,1,1,0,1752,0,1,1,4,123,8,0,0
30,9,1,2,0,1045,0,0,0,4,-1,0,0,0
43,9,2,1,0,451,0,0,0,2,-1,0,0,1
47,4,1,2,0,4386,1,0,1,1,-1,0,0,0
34,4,2,2,0,1640,1,0,0,3,-1,0,0,0
57,4,1,1,0,139,0,0,0,1,-1,0,0,0
31,4,2,1,0,2,0,0,0,4,-1,0,0,0
36,1,1,1,0,777,1,0,0,3,-1,0,0,0
57,7,1,1,0,1301,1,0,0,2,-1,0,0,0
33,4,0,2,0,433,0,0,0,4,-1,0,0,0
27,8,2,1,0,1411,0,0,0,1,-1,0,0,0
43,1,1,0,0,0,1,0,0,3,285,4,0,0
27,6,2,2,0,560,0,0,1,9,465,2,0,0
33,1,1,1,0,1454,1,0,0,2,-1,0,0,0
31,0,2,1,0,119,0,0,0,1,-1,0,0,0
49,2,1,1,0,687,0,0,0,6,-1,0,0,0
53,4,1,0,0,351,1,0,0,4,-1,0,0,0
37,9,2,1,0,17,1,0,0,1,-1,0,0,0
39,1,0,0,0,815,1,0,0,3,-1,0,0,0
60,5,1,1,0,819,1,0,0,2,-1,0,0,0
37,2,1,2,0,298,0,0,0,5,-1,0,0,0
54,9,1,1,0,306,0,0,0,1,-1,0,0,0
23,1,2,1,0,817,1,0,0,1,-1,0,0,0
32,7,2,1,0,545,1,0,0,1,180,1,0,0
43,4,1,2,0,0,0,0,0,1,-1,0,0,0
33,0,1,1,0,393,1,0,0,1,-1,0,0,0
47,9,1,1,0,302,1,0,0,3,-1,0,0,0
36,9,0,2,0,1023,1,0,0,4,-1,0,0,0
27,1,2,1,0,294,1,0,0,2,-1,0,0,0
46,0,0,1,0,984,1,0,0,4,369,5,0,0
42,4,2,2,0,0,0,0,0,1,-1,0,0,0
52,4,1,0,0,5521,0,0,0,4,-1,0,0,0
45,9,1,1,0,1441,1,0,0,1,113,2,1,0
48,1,1,1,0,5057,1,0,0,2,-1,0,0,0
39,9,1,2,0,1889,0,0,0,2,-1,0,0,0
52,3,1,1,0,-12,0,1,0,5,-1,0,0,0
39,1,1,1,0,3231,1,1,0,2,-1,0,0,0
46,7,1,1,0,1757,1,0,0,4,-1,0,0,0
31,0,1,1,0,-36,1,1,0,1,-1,0,0,0
28,1,1,1,0,1590,0,0,0,4,-1,0,0,0
39,1,1,1,0,157,1,0,0,6,-1,0,0,0
29,4,2,1,0,3317,0,1,1,7,-1,0,0,1
52,3,1,0,0,135,0,0,0,9,-1,0,0,0
49,5,0,1,0,-268,1,0,0,2,206,5,0,0
50,0,0,0,0,8583,1,0,0,1,-1,0,0,0
39,0,2,1,0,238,1,0,0,1,-1,0,0,0
34,1,2,1,0,0,1,0,0,1,-1,0,0,0
30,7,0,1,0,0,1,0,0,1,-1,0,0,0
32,9,2,2,0,449,0,0,0,2,-1,0,0,0
60,5,1,1,0,1690,0,0,0,4,-1,0,0,1
31,4,2,2,0,358,1,0,0,3,256,51,0,0
57,9,1,1,0,109,0,0,0,4,-1,0,0,0
45,0,2,1,0,757,1,1,0,3,-1,0,0,0
39,9,0,1,0,902,1,0,0,2,180,5,0,1
47,9,0,1,0,1013,0,0,0,3,-1,0,0,0
29,7,2,1,0,196,0,0,0,2,-1,0,0,1
53,0,1,1,0,-197,1,1,0,1,-1,0,0,0
61,0,1,1,0,4608,0,0,0,1,-1,0,0,1
48,0,2,1,0,96,1,0,0,1,-1,0,0,0
38,1,2,1,0,5338,0,0,1,1,-1,0,0,0
37,6,1,2,0,137,0,0,0,6,-1,0,0,0
35,7,1,1,0,-12,0,0,0,4,-1,0,0,0
31,10,2,1,0,3528,0,0,0,1,-1,0,0,0
40,9,1,2,0,1063,1,1,0,2,-1,0,0,0
51,9,0,0,0,300,0,1,0,6,-1,0,0,0
39,1,0,1,0,241,1,0,0,2,-1,0,0,0
40,9,1,2,0,278,0,0,0,7,-1,0,0,0
58,1,1,1,0,2592,1,0,0,1,-1,0,0,0
33,1,2,1,0,372,1,0,0,1,-1,0,0,0
51,2,1,1,0,934,1,1,0,3,-1,0,0,0
52,1,1,0,0,28,1,0,1,3,-1,0,0,0
28,1,2,1,0,1065,1,1,0,1,317,1,0,0
37,1,1,0,0,3051,0,0,0,4,-1,0,0,0
50,6,1,1,0,-84,1,0,0,1,-1,0,0,0
34,4,1,2,0,271,1,0,0,1,94,4,2,1
39,9,1,1,0,597,1,0,0,2,-1,0,0,0
40,1,0,1,0,-426,0,1,0,1,-1,0,0,0
46,9,1,1,0,3,1,1,0,3,-1,0,0,1
47,2,2,2,0,77,1,1,0,1,335,3,0,0
41,1,0,1,0,19,0,1,0,5,-1,0,0,0
30,9,2,2,0,69,0,0,0,1,-1,0,0,0
31,7,2,1,0,31,1,1,0,2,-1,0,0,0
48,4,1,2,0,998,1,0,0,3,-1,0,0,0
46,5,0,1,0,865,0,0,0,11,-1,0,0,0
34,4,1,2,0,3167,1,1,0,1,-1,0,0,0
32,0,2,1,0,10218,1,0,0,2,-1,0,0,0
44,1,1,0,0,1265,1,0,0,1,-1,0,0,1
32,9,1,2,0,3939,0,0,0,2,-1,0,0,0
56,4,1,2,0,1407,0,0,0,1,-1,0,0,0
32,4,1,2,0,4733,0,0,0,1,-1,0,0,1
34,10,1,1,0,2126,1,0,0,2,-1,0,0,0
47,1,1,1,0,4101,1,0,0,1,-1,0,0,0
20,8,2,0,0,0,0,0,0,4,182,4,0,0
27,4,2,2,0,88,0,0,0,1,-1,0,0,0
42,9,2,1,0,1364,1,0,0,6,-1,0,0,1
35,1,1,1,0,233,1,0,0,1,176,1,0,0
37,4,2,2,0,72,1,1,0,5,150,7,0,1
55,4,1,2,0,719,1,0,1,6,284,29,1,0
33,9,1,1,0,1844,1,0,0,3,-1,0,0,0
58,5,1,0,0,196,1,0,0,1,-1,0,0,0
52,1,1,1,0,555,1,0,0,2,-1,0,0,0
51,1,1,1,0,193,0,0,0,5,-1,0,0,0
53,4,1,2,0,1624,0,0,0,3,84,3,2,1
33,7,2,1,0,148,1,0,0,1,150,1,0,0
31,9,2,1,0,475,0,0,0,1,-1,0,0,0
43,4,0,2,0,3327,0,0,1,19,-1,0,0,0
41,0,1,1,0,4320,1,0,0,2,-1,0,0,0
61,5,1,1,0,89,0,0,0,1,181,2,0,0
32,0,2,1,0,91,1,0,0,2,-1,0,0,0
36,9,1,2,0,911,1,1,0,2,21,3,0,1
31,6,2,1,0,202,1,0,0,1,-1,0,0,0
38,7,1,1,0,773,1,0,0,1,359,1,1,0
42,1,0,0,0,213,1,0,0,3,-1,0,0,1
49,9,2,1,0,9131,1,0,0,1,461,5,0,1
50,1,1,0,0,370,1,0,1,6,-1,0,0,0
45,2,1,2,0,1,0,0,0,1,-1,0,0,0
76,5,1,0,0,1492,0,0,1,1,-1,0,0,1
56,9,1,0,0,0,1,1,0,1,-1,0,0,0
28,1,1,0,0,115,1,0,0,4,-1,0,0,0
30,4,2,1,0,209,0,0,0,9,-1,0,0,0
24,8,2,1,0,431,0,0,0,11,185,5,2,1
33,4,2,2,0,383,1,0,0,1,-1,0,0,0
47,1,1,0,0,554,1,0,0,1,-1,0,0,0
52,9,2,1,0,36,1,0,0,1,-1,0,0,0
34,9,0,1,0,136,1,0,0,2,-1,0,0,0
34,1,2,1,0,610,1,0,0,3,-1,0,0,0
42,4,1,2,0,344,1,1,0,2,-1,0,0,0
32,9,2,2,0,471,0,0,0,1,-1,0,0,0
55,0,2,1,0,1854,1,0,0,2,-1,0,0,0
52,4,1,2,0,7192,0,0,0,1,-1,0,0,1
56,1,1,0,0,3498,0,0,0,2,-1,0,0,1
22,8,2,1,0,1925,0,0,0,1,-1,0,0,0
25,4,1,2,0,127,1,0,0,2,-1,0,0,0
48,4,2,1,0,1819,0,0,0,1,458,1,0,1
51,3,1,0,0,618,1,1,0,1,-1,0,0,0
38,6,1,1,0,-17,1,0,0,3,326,1,1,0
56,4,1,2,0,-762,1,1,0,2,-1,0,0,0
36,4,1,2,0,-2,0,0,0,2,-1,0,0,0
28,6,2,2,0,270,1,0,0,2,345,2,0,0
48,4,1,2,0,1741,1,1,1,1,-1,0,0,0
32,4,2,2,0,41,1,0,0,1,338,1,1,0
26,0,2,1,0,685,0,0,0,1,-1,0,0,0
49,0,1,1,0,512,1,1,0,3,-1,0,0,0
41,9,1,1,0,1226,0,0,0,1,-1,0,0,0
48,6,1,0,0,3062,0,0,0,5,-1,0,0,0
55,10,0,1,0,387,1,0,0,1,-1,0,0,1
46,1,1,1,0,536,1,0,0,2,-1,0,0,0
34,0,1,1,0,592,1,0,0,1,-1,0,0,0
32,1,0,1,0,291,1,1,0,6,-1,0,0,0
34,4,1,2,0,3486,0,0,0,10,-1,0,0,0
35,6,1,2,0,35368,1,0,0,1,-1,0,0,0
34,9,1,1,0,1246,0,0,0,3,-1,0,0,0
46,4,1,2,0,326,0,0,0,7,-1,0,0,0
30,7,1,1,0,2212,1,0,1,1,249,2,1,0
27,4,1,2,0,1,1,0,0,1,-1,0,0,0
39,1,1,0,0,1373,1,0,1,5,-1,0,0,0
31,9,2,2,0,699,1,0,0,4,277,4,0,0
37,4,2,2,0,0,0,0,0,6,-1,0,0,0
56,2,1,2,0,40,0,1,0,2,-1,0,0,0
31,1,1,2,0,2827,1,0,0,3,-1,0,0,0
22,0,2,2,0,897,1,0,0,4,-1,0,0,1
28,4,2,2,0,223,1,0,1,2,119,1,1,1
50,1,1,0,0,604,0,0,0,1,-1,0,0,0
25,9,2,1,0,886,0,0,0,1,-1,0,0,0
30,1,2,1,0,-93,1,0,0,2,-1,0,0,0
37,1,0,1,0,-271,1,0,0,1,-1,0,0,0
58,5,1,1,0,662,1,0,0,1,-1,0,0,0
32,9,2,2,0,8047,1,0,0,13,-1,0,0,0
55,10,2,0,0,274,0,0,0,5,-1,0,0,0
58,1,1,0,0,226,1,1,0,3,-1,0,0,0
46,1,1,1,0,1109,1,0,0,12,-1,0,0,0
58,4,1,1,0,1547,0,0,1,4,-1,0,0,1
30,9,2,2,0,91,1,1,0,1,-1,0,0,0
33,1,1,1,0,372,1,0,0,2,-1,0,0,0
42,1,1,0,0,-404,1,1,0,1,-1,0,0,0
60,4,1,0,0,4722,0,0,0,3,-1,0,0,0
42,9,1,2,0,15445,0,0,0,2,-1,0,0,0
38,9,1,1,0,922,1,1,0,2,-1,0,0,0
40,7,2,1,0,1038,0,0,0,1,-1,0,0,0
38,1,1,0,0,481,1,0,1,5,-1,0,0,0
58,4,0,2,0,1573,1,1,0,1,-1,0,0,0
48,1,1,1,0,157,1,0,0,1,-1,0,0,0
31,4,2,2,0,2296,1,0,0,8,-1,0,0,0
32,9,2,1,0,2421,1,0,0,8,-1,0,0,0
34,9,0,1,0,347,0,0,0,14,-1,0,0,0
38,1,0,1,0,2998,1,0,0,1,-1,0,0,0
38,0,1,2,0,69,0,0,0,2,-1,0,0,0
27,0,1,1,0,1596,0,0,0,1,-1,0,0,1
43,1,1,1,0,105,0,1,0,2,-1,0,0,0
61,2,0,1,0,369,0,0,0,1,-1,0,0,0
51,9,1,1,0,-379,1,0,0,1,-1,0,0,0
32,7,2,1,0,81,1,0,0,5,-1,0,0,0
31,9,2,1,0,118,0,0,0,1,-1,0,0,0
39,1,1,1,0,180,1,0,0,1,-1,0,0,0
40,4,1,1,0,6695,1,0,0,1,-1,0,0,0
50,0,1,1,1,-437,1,1,0,1,-1,0,0,0
26,7,1,1,0,311,1,0,0,1,-1,0,0,0
53,4,1,2,0,261,1,0,1,2,336,2,0,0
35,7,0,1,0,67,1,0,0,2,-1,0,0,0
40,9,0,1,0,0,1,0,0,1,-1,0,0,0
50,7,0,1,1,-210,0,1,0,7,-1,0,0,0
50,1,1,0,0,1052,0,0,0,4,-1,0,0,0
48,9,1,2,0,2369,0,0,0,2,-1,0,0,0
32,0,2,2,0,3816,1,0,0,3,-1,0,0,0
51,1,1,1,0,-19,1,0,0,2,-1,0,0,0
41,1,1,1,0,2361,0,0,0,1,-1,0,0,0
29,9,2,2,0,226,1,0,0,1,-1,0,0,0
38,1,2,2,0,2885,1,0,0,10,-1,0,0,1
30,0,2,1,0,313,1,0,0,2,-1,0,0,1
45,1,1,1,0,419,0,0,0,1,-1,0,0,0
59,10,1,1,0,1226,0,0,0,3,-1,0,0,0
40,7,1,1,0,574,1,0,0,3,-1,0,0,0
30,1,1,0,0,70,1,1,0,3,-1,0,0,0
37,6,2,0,0,235,1,0,0,4,323,9,0,0
30,4,2,1,0,19,0,0,0,2,-1,0,0,0
41,1,1,0,0,241,1,0,0,1,150,1,0,0
49,1,1,0,0,399,0,0,0,1,-1,0,0,0
49,6,1,2,0,2199,1,0,0,1,-1,0,0,0
40,4,2,2,0,0,0,0,0,6,-1,0,0,1
55,10,1,1,0,377,0,0,0,1,183,1,2,0
33,1,2,2,0,350,1,0,0,5,-1,0,0,0
38,1,2,0,0,199,1,0,0,4,-1,0,0,0
35,4,2,2,0,-289,1,0,0,1,-1,0,0,0
34,9,1,2,0,0,0,0,0,2,-1,0,0,0
26,3,1,1,0,13,1,0,0,2,293,1,1,0
33,10,1,1,0,456,0,0,1,1,-1,0,0,0
32,6,0,2,0,3271,0,0,0,1,100,3,2,0
40,6,1,1,0,672,1,0,0,2,-1,0,0,0
47,0,2,1,0,-331,1,0,0,4,-1,0,0,0
36,4,2,2,0,13315,0,0,0,8,-1,0,0,0
43,1,1,1,0,511,1,0,0,7,-1,0,0,0
50,2,1,2,0,2198,0,0,0,6,-1,0,0,0
31,1,1,1,0,225,1,0,0,1,-1,0,0,0
36,1,1,1,0,1272,1,0,0,1,-1,0,0,0
42,9,2,1,0,-1,0,0,0,1,-1,0,0,0
40,9,2,2,0,431,0,0,0,2,-1,0,0,1
36,4,1,1,0,6077,0,0,0,1,-1,0,0,0
32,1,1,0,0,1176,0,0,0,5,-1,0,0,0
51,1,0,0,0,1927,0,1,0,4,-1,0,0,0
40,7,2,1,0,1547,1,0,0,1,-1,0,0,1
29,1,2,0,0,950,1,0,0,3,-1,0,0,0
39,1,1,0,0,50,0,0,0,2,-1,0,0,0
56,9,1,1,0,589,1,0,0,2,-1,0,0,1
39,0,0,1,0,399,1,1,0,2,-1,0,0,0
28,0,2,1,0,1076,1,0,0,5,-1,0,0,0
55,3,0,0,0,976,0,0,0,1,94,3,1,1
53,1,1,1,0,0,1,1,0,1,-1,0,0,0
30,7,1,1,0,0,1,1,0,1,-1,0,0,0
35,4,2,2,0,5958,1,0,0,1,-1,0,0,1
28,4,2,2,0,-227,1,0,0,2,-1,0,0,0
60,4,1,1,0,130,0,0,0,1,-1,0,0,0
30,9,2,2,0,178,1,0,0,1,-1,0,0,0
38,9,2,1,0,28,1,1,0,3,-1,0,0,0
51,7,1,1,0,1191,0,1,0,1,-1,0,0,0
42,0,2,1,0,243,1,0,0,5,-1,0,0,0
33,4,2,2,0,605,0,0,0,3,-1,0,0,0
48,7,1,1,0,1573,0,0,0,1,-1,0,0,0
48,4,1,1,0,970,0,0,0,2,-1,0,0,0
29,4,1,2,0,465,1,0,0,1,-1,0,0,0
40,5,2,1,0,1400,0,0,0,7,-1,0,0,0
40,9,0,2,0,1082,0,0,0,1,-1,0,0,0
23,8,2,1,0,2530,1,0,0,3,364,3,1,0
54,9,1,1,0,658,0,0,0,4,-1,0,0,0
54,1,1,1,0,1636,0,0,1,2,-1,0,0,1
38,2,1,1,0,-272,0,1,0,2,-1,0,0,0
36,1,1,0,0,994,1,0,0,2,356,8,2,0
30,9,1,1,0,139,0,1,0,2,-1,0,0,0
28,9,2,1,0,26765,0,0,0,8,-1,0,0,0
48,7,1,1,0,288,1,0,0,3,-1,0,0,0
38,1,2,0,0,378,1,0,0,1,-1,0,0,0
29,9,2,1,0,32,1,1,0,1,-1,0,0,0
33,7,2,1,0,149,0,1,0,1,-1,0,0,0
24,1,2,1,0,327,1,0,0,2,-1,0,0,0
46,7,1,1,0,4,0,0,0,1,261,5,1,1
53,9,1,1,0,384,1,0,0,1,-1,0,0,0
59,5,1,1,0,524,0,0,0,2,-1,0,0,0
46,7,1,1,0,2019,1,0,0,1,-1,0,0,0
24,4,2,2,0,1004,1,0,0,1,67,2,0,0
34,0,1,1,0,4902,1,0,0,1,167,1,0,0
47,3,2,1,0,17023,0,0,0,2,97,4,1,0
58,9,1,2,0,883,0,0,0,2,-1,0,0,0
42,0,1,1,1,-9,0,0,0,1,-1,0,0,0
43,0,1,1,0,5048,0,0,1,3,-1,0,0,0
37,1,1,0,0,660,1,1,0,2,-1,0,0,0
56,7,2,1,0,-40,1,0,0,1,368,2,0,1
52,4,2,2,0,269,0,1,0,1,-1,0,0,0
38,1,2,2,0,14058,0,0,1,20,-1,0,0,0
46,1,1,1,0,8,0,0,0,6,-1,0,0,0
54,10,1,1,0,3250,0,0,0,3,-1,0,0,0
34,9,2,1,0,5039,0,0,0,6,-1,0,0,0
54,1,1,1,0,233,1,0,0,3,-1,0,0,0
29,6,1,1,0,123,0,1,0,2,181,1,2,1
55,6,1,2,0,0,0,0,0,3,-1,0,0,0
45,1,1,0,0,-60,0,0,0,4,-1,0,0,0
51,1,1,0,0,2995,1,0,0,2,-1,0,0,0
38,1,1,1,0,757,1,0,0,1,272,1,0,0
49,7,1,1,0,1122,0,0,0,1,-1,0,0,0
56,5,1,1,0,728,0,0,0,2,110,15,0,0
43,7,1,1,0,14679,1,0,0,3,-1,0,0,0
25,1,2,1,0,158,1,1,0,2,-1,0,0,0
43,4,0,1,0,693,1,0,0,3,-1,0,0,0
49,9,1,1,0,308,0,0,0,2,91,5,0,0
53,1,1,0,0,95,1,0,0,3,-1,0,0,0
29,10,2,1,0,67,0,0,0,2,-1,0,0,0
38,1,1,1,0,1663,1,0,0,1,-1,0,0,0
31,4,1,2,0,582,1,0,0,2,-1,0,0,0
51,9,0,1,0,131,1,0,0,1,-1,0,0,0
31,1,1,1,0,212,1,1,0,2,-1,0,0,0
28,0,1,1,0,7707,1,0,0,2,-1,0,0,0
36,9,2,2,0,743,1,0,0,1,-1,0,0,0
50,4,1,2,0,4,1,1,1,3,-1,0,0,0
49,6,1,1,0,0,1,0,0,9,-1,0,0,0
28,1,1,1,0,1827,1,0,0,2,-1,0,0,0
36,9,2,0,0,2169,1,0,0,2,110,3,1,0
25,1,2,0,0,15,0,0,0,3,-1,0,0,0
32,0,2,1,0,299,1,0,0,2,348,2,0,0
35,0,0,1,0,20,0,1,0,1,-1,0,0,0
36,6,1,2,0,506,0,0,0,1,70,2,0,1
29,0,2,1,0,710,1,1,0,1,345,2,0,0
47,0,1,1,0,175,1,0,0,4,262,7,0,0
30,4,1,2,0,0,0,0,0,1,-1,0,0,0
58,4,1,2,0,2261,1,0,0,1,391,1,0,0
34,9,1,1,0,1012,1,1,1,1,-1,0,0,1
43,0,1,1,0,352,0,1,0,4,-1,0,0,0
58,5,1,1,0,374,1,1,0,1,196,1,0,0
37,2,1,2,0,2685,0,0,0,2,-1,0,0,0
30,6,2,2,0,0,1,0,0,1,301,1,0,0
58,5,1,1,0,13,0,0,0,4,-1,0,0,0
52,4,1,0,0,98,1,0,0,1,345,2,0,0
30,4,2,2,0,492,1,0,0,1,-1,0,0,0
42,9,1,2,0,250,0,1,0,3,-1,0,0,0
42,1,2,0,0,-376,1,0,0,1,-1,0,0,0
31,9,0,1,0,342,1,0,0,2,-1,0,0,0
36,0,1,1,0,953,1,0,0,1,81,2,0,0
48,1,1,1,0,439,1,0,0,1,249,2,1,0
28,1,1,1,0,0,1,0,0,2,-1,0,0,0
28,1,1,1,0,0,1,0,0,3,-1,0,0,0
57,1,2,0,0,3495,0,1,0,3,-1,0,0,0
52,10,1,2,0,1595,0,0,0,1,-1,0,0,0
49,4,1,2,0,64,0,0,0,1,-1,0,0,1
34,1,0,0,0,390,1,0,0,2,371,2,2,0
49,4,1,2,0,666,1,0,0,1,309,6,0,0
48,0,0,1,0,0,0,1,0,3,-1,0,0,0
39,1,1,0,0,830,1,0,0,2,-1,0,0,0
45,1,1,0,0,503,1,0,0,1,369,2,0,0
36,0,2,1,0,8,0,0,0,2,-1,0,0,0
32,0,2,1,0,708,0,0,0,1,-1,0,0,0
42,7,1,1,0,-1085,0,1,0,1,-1,0,0,0
30,4,2,2,0,162,1,0,0,4,-1,0,0,0
48,1,1,1,0,1230,1,0,0,2,182,3,2,1
40,2,2,2,0,262,1,1,0,1,-1,0,0,0
32,6,1,1,0,329,1,0,1,4,-1,0,0,0
28,9,1,1,0,169,1,0,0,2,-1,0,0,0
47,1,1,1,0,2548,1,0,0,1,368,1,1,0
25,8,2,2,0,-113,0,0,0,3,-1,0,0,0
46,4,1,2,0,273,1,0,0,6,53,6,2,1
75,5,0,0,0,852,0,0,0,1,-1,0,0,0
50,0,1,1,0,350,0,0,0,2,-1,0,0,0
35,0,0,1,0,-402,1,0,0,1,-1,0,0,0
56,0,2,1,0,1854,1,0,1,1,342,2,0,0
27,7,2,1,0,302,0,0,0,1,-1,0,0,1
32,4,1,2,0,128,1,0,0,3,-1,0,0,0
40,2,1,2,0,121,1,0,0,1,-1,0,0,0
59,5,1,1,0,2011,0,0,0,2,-1,0,0,0
34,7,0,1,0,89,1,0,0,4,-1,0,0,1
34,4,2,2,0,318,1,0,0,2,-1,0,0,0
42,1,0,1,0,898,1,0,0,1,-1,0,0,0
78,5,1,0,0,2735,0,0,1,2,-1,0,0,0
32,9,0,1,0,0,1,0,0,1,-1,0,0,0
39,7,1,1,0,208,0,1,0,2,-1,0,0,0
29,0,1,2,0,238,0,0,0,1,-1,0,0,0
25,7,2,1,0,199,0,0,0,2,-1,0,0,0
23,8,2,1,0,431,0,0,0,2,-1,0,0,1
39,9,1,1,0,355,0,0,0,1,-1,0,0,0
50,4,2,0,0,766,0,0,0,2,-1,0,0,0
38,1,1,1,0,-220,1,0,0,2,-1,0,0,0
33,9,1,2,0,35,0,0,0,4,-1,0,0,0
35,4,1,2,0,94,1,0,0,1,-1,0,0,0
39,4,2,2,0,93,1,1,0,2,331,3,0,0
32,4,2,1,0,787,0,0,0,1,-1,0,0,0
33,7,1,1,0,740,0,1,0,3,-1,0,0,0
47,1,1,1,0,323,0,0,0,1,-1,0,0,0
33,0,0,1,0,961,0,0,0,2,-1,0,0,0
43,1,1,1,0,2105,0,0,1,2,-1,0,0,0
30,0,1,1,0,779,1,0,0,2,17,3,1,0
48,9,2,1,0,957,0,0,0,5,-1,0,0,0
50,2,1,0,0,300,1,0,0,1,339,2,1,0
55,4,1,2,0,12675,0,0,0,2,-1,0,0,0
29,1,2,1,0,9,1,0,0,3,-1,0,0,0
28,1,2,2,0,1984,1,0,0,2,14,1,0,0
57,5,1,1,0,789,0,0,0,3,-1,0,0,0
36,9,1,1,0,196,1,0,0,2,-1,0,0,0
33,4,2,2,0,7084,0,0,0,8,-1,0,0,1
37,0,1,1,0,3226,1,1,0,3,-1,0,0,0
38,1,1,0,0,8251,0,0,0,3,-1,0,0,0
28,1,2,1,0,1285,0,0,1,2,2,17,1,0
60,5,1,0,0,8025,0,0,0,1,-1,0,0,0
70,2,1,2,0,15265,0,0,0,2,-1,0,0,0
33,4,2,2,0,2617,1,1,0,2,-1,0,0,0
57,4,1,1,0,0,1,0,0,7,-1,0,0,0
58,7,1,1,0,-37,0,1,1,2,205,6,0,0
58,5,1,0,0,91,0,1,0,2,-1,0,0,0
48,4,0,2,0,-478,1,0,0,5,167,6,0,0
45,1,0,1,0,9,1,0,0,6,-1,0,0,0
44,2,1,2,0,31,0,0,0,1,-1,0,0,0
31,4,1,2,0,1384,1,0,0,2,2,3,1,0
58,5,0,1,0,439,0,1,0,2,-1,0,0,0
37,4,0,1,0,1448,1,0,0,2,-1,0,0,0
36,1,2,0,0,295,1,0,0,1,-1,0,0,0
35,3,1,0,0,113,1,0,0,2,-1,0,0,1
68,5,1,0,0,2301,0,0,0,3,120,1,0,0
34,4,1,2,0,1495,1,0,0,1,-1,0,0,0
27,3,1,1,0,0,0,1,0,1,-1,0,0,0
35,4,1,2,0,1801,0,0,0,1,-1,0,0,0
53,5,1,1,0,-27,0,0,0,9,-1,0,0,0
41,1,1,1,0,5517,1,0,0,1,-1,0,0,1
49,0,1,1,0,880,1,1,0,3,-1,0,0,0
61,5,1,1,0,399,0,0,0,1,-1,0,0,0
42,2,1,2,0,171,1,0,0,1,176,5,0,0
55,4,1,2,0,39098,0,0,0,3,-1,0,0,0
37,3,1,1,0,7433,0,1,0,3,-1,0,0,1
39,3,0,1,1,127,0,0,0,2,-1,0,0,0
51,1,1,0,0,202,1,0,0,2,-1,0,0,0
37,7,1,1,0,1328,1,0,1,2,341,4,0,0
48,7,1,0,0,717,0,0,0,1,-1,0,0,0
33,0,2,2,0,3379,0,0,0,3,-1,0,0,0
